Dish,confidence
tendon noodle,0.067979274
tea mochi,0.067979274
sum joints,0.067979274
kimchi fried,0.067979274
hot sour soup was,0.067938367
egg drop soup was,0.067938367
wait person,0.067892075
quality taste,0.067892075
fried onions,0.067892075
egg roll fried,0.067892075
combination dinner,0.067892075
beef kung pao,0.067892075
amazing meal,0.067892075
fried rice had,0.067777778
dim sum we,0.067777778
greater phoenix area,0.067681211
with panda express,0.067619048
town this place,0.067619048
sour soup all,0.067619048
our dim sum,0.067619048
my favorite lunch,0.067619048
lot of great,0.067619048
highly recommend that,0.067619048
had fried rice,0.067619048
food was super,0.067619048
deep fried in,0.067619048
crab puffs but,0.067619048
bit of food,0.067619048
ago the food,0.067619048
rice and refried beans,0.067468031
beans and jerk fried,0.067468031
roast duck and roast,0.067468031
war wonton soup and,0.067391304
typical american,0.067391304
singapore rice noodles and,0.067391304
shrimp pad thai and,0.067391304
shrimp lo mein and,0.067391304
salt and pepper fried,0.067391304
rice and mongolian beef,0.067391304
orange chicken and fried,0.067391304
huge fan of chinese,0.067391304
fried rice with chicken,0.067391304
fried rice and sweet,0.067391304
egg roll and rice,0.067391304
egg noodle soup and,0.067391304
duck noodle soup and,0.067391304
decent chinese food in,0.067391304
beef fried rice and,0.067391304
arrived quickly,0.067391304
sauce that tasted,0.067142857
not real chinese,0.067142857
night for dinner,0.067142857
crispy yellowtail,0.067053348
times over the years,0.067
times over the last,0.067
surprised by the quality,0.067
owned by the same,0.067
line out the door,0.067
lady at the front,0.067
knowledgeable about the menu,0.067
during the lunch rush,0.067
staying at the palms,0.066821429
com biz photos gj,0.0668
daily lunch,0.066790085
waiting minutes,0.066577786
soup eggroll,0.066577786
pao chicken mongolian beef,0.066577786
pao chicken mongolian,0.066577786
mai shrimp,0.066577786
kung pao chicken mongolian beef,0.066577786
egg rolls crab,0.066577786
duck pork belly,0.066577786
drop soup crab,0.066577786
sashimi tiradito,0.066538462
mgm grand,0.066538462
chang jiang,0.066538462
generous serving,0.066429766
comfortable seating,0.066429766
pork egg,0.06642568
fish fried,0.06642568
roll crab puff and,0.066352814
larger groups,0.066341043
holiday weekend,0.066341043
burger king,0.066341043
tea snoh,0.066325731
service and delicious food,0.066325731
gourmet house,0.066283605
hakka noodles,0.06625
restaurant i ordered,0.066190476
price the service,0.066190476
place the staff,0.066190476
order i ordered,0.066190476
friendly we ordered,0.066190476
express the food,0.066190476
delicious the restaurant,0.066190476
chicken the fried,0.066190476
area this place,0.066190476
only complaint i have is,0.066111111
for the sake of,0.066111111
for the life of,0.066111111
food is made fresh,0.066111111
always get the same,0.066111111
stir fry,0.066069276
i'll be coming back,0.065849057
didn't have to wait long,0.065849057
after minutes of waiting,0.065849057
give them another chance,0.065849057
blew me away,0.065849057
shrimp dumpling noodle,0.065399805
sour soup for,0.065396825
fried rice on,0.065396825
egg rolls with,0.065396825
dim sum were,0.065396825
dim sum very,0.065396825
dim sum it's,0.065396825
chow fun i,0.065396825
filet mignon pho,0.065364192
sum selection,0.06528338
strip roll,0.06528338
small parking,0.06528338
menu including,0.06528338
small price,0.06528338
set menu,0.06528338
pork shrimp,0.06528338
pepper fish,0.06528338
ordered pad,0.06528338
mongolian beef lunch,0.06528338
love panda express,0.06528338
fried sea bass,0.06528338
eating dim,0.06528338
eat meat,0.06528338
combo rice,0.06528338
chop rice,0.06528338
waited mins,0.064924242
won't be returning,0.064827586
will never return,0.064827586
street from my house,0.064827586
should be ashamed,0.064827586
recommend this to anyone,0.064827586
ranging from,0.064827586
pissed me off,0.064827586
last day in vegas,0.064827586
first timer,0.064827586
fifth star,0.064827586
beijing noodle no,0.064827586
average at best,0.064827586
an open mind,0.064827586
an extra star,0.064827586
that dim sum,0.064761905
tons of veggies,0.064721298
generous amounts of,0.064721298
wide open,0.064705882
crispy spicy,0.064688142
snicker doodle cookies,0.0646875
easy access,0.0646875
sister ordered,0.064429463
authentic chinese restaurants,0.064283605
kung pao chicken or,0.06425
broccoli with oyster sauce,0.06425
love pf,0.064094191
hamachi sashimi,0.063732348
with egg drop soup,0.063654762
pan fried noodles are,0.063654762
tao chicken,0.063294848
spicy chicken wings,0.063294848
pang chicken,0.063294848
legit chinese,0.063294848
fried rice cake,0.063294848
lee's garden,0.063257576
george sons,0.063257576
spicy salmon,0.063240274
cantonese cooking,0.062916991
buffet sr,0.062827786
spring rolls fried,0.062816318
soup wontons,0.062816318
rolls crab,0.062816318
rice crab puffs,0.062816318
ordered general tso's,0.062816318
orange chicken kung pao,0.062816318
minutes minutes,0.062816318
fresh flavorful,0.062816318
egg drop soup crab,0.062816318
dumplings shrimp,0.062816318
beef general,0.062816318
pau chicken,0.062229274
jo chicken,0.062229274
grass chicken,0.062229274
chicken lemon,0.062142075
awesome service,0.062142075
japanese chinese,0.062142075
great friendly service,0.062142075
fried rice orange,0.062142075
chinese korean,0.062142075
w black bean sauce,0.062099057
vegetable spring,0.061687148
served piping,0.061687148
nice selection,0.061687148
great food great service,0.061687148
fun noodles,0.061687148
free egg,0.061687148
bit salty,0.061687148
bit greasy,0.061687148
bbq pork fried,0.061687148
great service great food,0.061653543
fu young,0.061653543
dr pepper,0.061653543
charge extra,0.0615
chicken lettuce wraps were,0.061046066
mouth water,0.060727617
mountain area,0.060727617
style chow,0.060621574
house special fried,0.060621574
style pan fried,0.06058797
style pan,0.060464354
light lunch,0.060453543
abacus inn,0.060191693
sum choices,0.060072757
serving dim,0.060072757
pork won,0.060072757
worst dish,0.060072757
your taste buds,0.06
you feel like you are,0.06
you can also order,0.06
would definitely return,0.06
will not be coming,0.06
will most likely be,0.06
while we were eating,0.06
wanting to try this place,0.06
walk in the door,0.06
waiters waitresses,0.06
waited and waited and waited,0.06
view of the bellagio,0.06
variety of sushi,0.06
types of food,0.06
took our drink orders,0.06
too much oil,0.06
tons and tons,0.06
to find a good chinese,0.06
to add soy sauce,0.06
times in the last,0.06
this place great food,0.06
this little hole in the wall,0.06
there are better places,0.06
the yang chow fried,0.06
the won ton noodle,0.06
the veggie fried rice,0.06
the thai ice tea,0.06
the sweet sour pork,0.06
the steamed pork buns,0.06
the soy sauce chicken,0.06
the shrimp pad thai,0.06
the shrimp chow mein,0.06
the seafood noodle soup,0.06
the pork lo mein,0.06
the name of the place,0.06
the mu shu chicken,0.06
the honey seared chicken,0.06
the happy hour specials,0.06
the green onion pancakes,0.06
the fried chicken wings,0.06
the fresh spring rolls,0.06
the food and service,0.06
the egg fried rice,0.06
the combo fried rice,0.06
the chicken noodle soup,0.06
the beef fried rice,0.06
the bbq pork buns,0.06
the amount of food,0.06
tax and tip,0.06
talking to each other,0.06
taking it home,0.06
sweet and savory,0.06
stir fry is,0.06
start off by saying,0.06
split the bill,0.06
spanking new,0.06
service was very friendly,0.06
service on the other hand,0.06
service is great and the food,0.06
service is always fast,0.06
service at this location,0.06
server was very friendly,0.06
selection of food,0.06
section of the menu,0.06
seated at a table,0.06
seared kobe,0.06
sea bass in,0.06
sauce on the table,0.06
sat at the sushi,0.06
rice and lo mein,0.06
reviews about this place,0.06
restaurant to eat,0.06
restaurant is very clean,0.06
restaurant is great,0.06
restaurant a couple,0.06
rest of the staff,0.06
rest of the night,0.06
rest of the dishes,0.06
recommendation of a friend,0.06
quality of the meat,0.06
price the food,0.06
price of the food,0.06
prawn toast,0.06
portions are just right,0.06
placed our order,0.06
place was great,0.06
place is delicious,0.06
pick up the food,0.06
photos ohfh,0.06
peruvian and japanese,0.06
peas and carrots,0.06
p f chang,0.06
our next trip,0.06
order from the menu,0.06
on the weekends,0.06
on the way home,0.06
on the plus side,0.06
on the oily side,0.06
off the beaten,0.06
nothing really stood,0.06
noodle soup we,0.06
night of clubbing,0.06
never been there before,0.06
my wife and i decided,0.06
my egg rolls,0.06
mongolian beef had,0.06
moist on the inside,0.06
middle of the restaurant,0.06
make us feel,0.06
lot of times,0.06
lot of tables,0.06
lot of asian,0.06
looked like it had been,0.06
long as the food,0.06
lo mein and fried rice,0.06
lo mein and fried,0.06
list of places,0.06
light and fluffy,0.06
lets just say,0.06
late afternoon,0.06
kind of pricey,0.06
kind of hidden,0.06
kind of food,0.06
keep an eye,0.06
items to choose,0.06
items from the menu,0.06
is one of the best places,0.06
introduced me to this place,0.06
into consideration,0.06
inside of the restaurant,0.06
included in the price,0.06
in the air,0.06
i've never had to wait,0.06
i've been here twice,0.06
i ordered orange chicken,0.06
i have ever had,0.06
house of hong kong,0.06
here twice and both times,0.06
has the best,0.06
hard to mess up,0.06
happy with the food,0.06
half way through,0.06
greeted and seated,0.06
great for a quick,0.06
great and the prices,0.06
good pad thai,0.06
ginger and scallions,0.06
generously portioned,0.06
generous amount of,0.06
fusion of japanese,0.06
from beginning to end,0.06
fried rice there,0.06
fried rice from,0.06
fried rice and an egg,0.06
four stars,0.06
forward to returning,0.06
forgot about us,0.06
for authentic chinese food,0.06
food was great,0.06
food on the menu,0.06
food my husband,0.06
food is bad,0.06
food in the world,0.06
food for the money,0.06
food and chinese,0.06
flavor of the food,0.06
felt a bit,0.06
favorite thing on the menu,0.06
fair amount of,0.06
expect to wait,0.06
expect to pay,0.06
entire time we were there,0.06
eggplant with garlic,0.06
egg rolls in,0.06
eat in vegas,0.06
eat in the restaurant,0.06
eat at this place,0.06
during my visit,0.06
drop soup for,0.06
dried red,0.06
dishes this place,0.06
dim sum they,0.06
dim sum not,0.06
dim sum my,0.06
depth of flavor,0.06
decor is pretty,0.06
crisp on the outside,0.06
couple of dishes,0.06
coming back for more,0.06
com biz photos ohfh,0.06
clean and bright,0.06
chunks of pork,0.06
chunks of chicken,0.06
chow mein for,0.06
chow fun for,0.06
chinese in madison,0.06
chinese food but this place,0.06
cashew nuts,0.06
came with an egg roll,0.06
came out piping hot,0.06
call in an order,0.06
buffet this place,0.06
bit higher than,0.06
best egg drop soup,0.06
beer and wine,0.06
beef with black,0.06
beef and tendon,0.06
be doing something right,0.06
based on the reviews,0.06
based on the food,0.06
at the top of my list,0.06
asked for the check,0.06
as opposed,0.06
array of food,0.06
arizona republic,0.06
an avid,0.06
an added bonus,0.06
ah ah,0.06
a big fan of chinese,0.06
never had a bad,0.059881306
written in chinese,0.05964467
three cup chicken,0.05964467
restaurant in edinburgh,0.05964467
not counting sauces,0.05964467
easy to read,0.05964467
upon arrival,0.059621622
spicy beef soup,0.05953338
real chinese restaurant,0.05953338
ordered pork fried rice,0.05953338
great things,0.05953338
cute place,0.05953338
table service,0.05953338
seafood fried rice,0.05953338
range chicken,0.05953338
quick chinese,0.05953338
priced chinese,0.05953338
owned chinese,0.05953338
inexpensive chinese,0.05953338
comfortable place,0.05953338
chicken corn,0.05953338
vegetable egg,0.059432385
or egg drop soup,0.059404762
weird texture,0.059074074
past week,0.059074074
extremely picky,0.059074074
delivered quickly,0.059074074
